core0_status,core1_status,core2_status,core3_status,cpu_freq_345600,cpu_freq_499200,cpu_freq_652800,cpu_freq_806400,cpu_freq_960000,cpu_freq_1113600,cpu_freq_1267200,cpu_freq_1420800,cpu_freq_1574400,cpu_freq_1728000,cpu_freq_1881600,cpu_freq_2035200,gpu_status,gpu_freq_140250000,gpu_freq_497250000,gpu_freq_943500000,gpu_freq_1300500000,emc_status,emc_freq_1062400000,emc_freq_1331200000,emc_freq_1600000000,emc_freq_1866000000,inference_time_w1,inference_time_w2,inference_time_w3,inference_time_w4
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.376838207244873,0.470597743988037,0.551666127310859,0.875172005759345
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.366345114178128,0.407365666495429,0.504719840155707,0.763696670532227
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.359112209743924,0.462478664186266,0.491432348887126,0.702030049429999
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.349390586217244,0.417736874686347,0.470309919781155,0.686588472790188
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.31692025396559,0.34352986017863,0.454421864615546,0.732744852701823
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.290045658747355,0.316784196429782,0.416882117589315,0.625935051176283
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.287890116373698,0.307571252187093,0.39062507947286,0.581372578938802
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.274659527672662,0.290757444169786,0.381341033511692,0.559482494990031
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.525163915422228,0.977236350377401,1.70566097895304,2.85311102867126
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.502611027823554,0.953735536999173,1.69094652599759,2.77587201860216
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.486518806881375,0.955963797039456,1.69250832663642,2.73842525482178
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.534386184480455,0.943134890662299,1.69575577312046,2.74435294999017
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.314864211612278,0.43854898876614,0.693891101413303,1.06291755040487
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.293849971559313,0.387669086456299,0.656743764877319,1.04552981588576
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.289791504542033,0.387829489178128,0.636499298943414,0.981191953023275
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.278925233417087,0.377672433853149,0.617511086993747,0.957809872097439
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.314971155590481,0.440453979704115,0.489653746287028,0.783807701534695
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.295653210745917,0.308666944503784,0.456637276543511,0.734150966008504
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.285388602150811,0.300941016938951,0.432204246520996,0.695877446068658
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.354988892873128,0.301505539152357,0.414004034466214,0.675595919291178
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.264462418026394,0.287398947609795,0.423014508353339,0.675660106870863
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.246097034878201,0.267461776733398,0.358120308982001,0.621943102942573
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.23506760597229,0.258551836013794,0.350028223461575,0.574688752492269
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.22988936636183,0.247873253292508,0.355504645241631,0.542610009511312
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.480190091662937,1.00789080725776,1.68679240014818,2.74144636260139
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.470196141137017,0.944643338521322,1.67390979660882,2.73615055614048
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.475629594590929,0.940612898932563,1.67491600248549,2.70387988620334
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.485886944664849,0.912804312176175,1.61652604738871,2.69994494650099
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.272996266682943,0.388138982984755,0.642412927415636,1.03874911202325
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.255547205607096,0.370876206292046,0.612857156329685,0.985422664218479
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.244980918036567,0.357617166307237,0.583186626434326,0.99089346991645
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.249450233247545,0.344234572516547,0.563073555628459,0.940502325693766
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.29626637034946,0.370068762037489,0.500297413931953,0.743617084291246
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.245026879840427,0.26531015502082,0.421333471934001,0.677630398008559
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.230889240900675,0.256969849268595,0.387380573484633,0.638000859154595
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.230987787246704,0.24271117316352,0.37144668896993,0.621935076183743
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.188767857021756,0.257596651713053,0.410689142015245,0.614882204267714
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.169899225234985,0.225701676474677,0.376157813602024,0.554450220531888
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.156111584769355,0.210212177700467,0.352000157038371,0.519384092754788
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.163312541113959,0.208935896555583,0.326936854256524,0.496623330646091
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.494717121124268,0.926638205846151,1.66398043102688,2.70666943656074
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.481448305977715,0.920543962054782,1.65231866306729,2.68533571561178
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.472434123357137,0.916624784469604,1.63464551501804,2.64643875757853
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.468468268712362,0.903036567899916,1.62194249365065,2.64802432060242
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.226595322291056,0.376483837763468,0.615028487311469,0.964935859044393
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.212841590245565,0.364752080705431,0.604833179050022,0.906314955817329
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.204253355662028,0.347043514251709,0.584311882654826,0.883288092083401
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.199195543924967,0.340253671010335,0.575476937823825,0.877000543806288
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.222845792770386,0.287763781017727,0.489304516050551,0.675835874345567
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.206130690044827,0.245701339509752,0.418813917371962,0.634752538469103
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.184750265545315,0.248532983991835,0.424366553624471,0.612568934758504
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.185311794281006,0.246991766823663,0.426931646135118,0.592131561703152
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.185982810126411,0.249725845124986,0.406800190607707,0.599232064353095
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.154640913009644,0.214747561348809,0.371429761250814,0.540974325603909
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.153395546807183,0.208842913309733,0.348278019163344,0.513720088534885
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.148211664623684,0.201684713363647,0.329022434022691,0.487766742706299
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.484328508377075,0.927926513883803,1.66704397731357,2.70526724391513
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.460726737976074,0.896153105629815,1.62744861178928,2.66601300239563
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.47338785065545,0.905016872617934,1.62211132049561,2.6605228583018
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.483229531182183,0.913792186313205,1.62107753753662,2.63991276423136
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.216600550545586,0.37407284312778,0.613638215594821,0.94338411755032
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.203824414147271,0.354430940416124,0.59466905064053,0.908019701639811
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.197690116034614,0.348454236984253,0.56436030069987,0.910621960957845
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.193522797690498,0.347231335110135,0.566013442145454,0.899259832170274
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.204403347439236,0.283568779627482,0.480158858829074,0.663894759284125
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.195414887534248,0.243479172388713,0.443728579415215,0.619253423478868
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.176169421937731,0.251750230789185,0.422113630506727,0.590064817004734
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.168991565704346,0.246108214060465,0.399559444851345,0.575909111234877
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.189432197146946,0.231239080429077,0.444321897294786,0.616375260882907
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.167455222871568,0.226930989159478,0.371592786577013,0.561185015572442
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.164235909779867,0.199074665705363,0.339563369750977,0.526516543494331
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.135835462146335,0.209809197319878,0.313672383626302,0.49989464547899
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.471654547585381,0.91643402311537,1.634818871816,2.69267622629801
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.480312983194987,0.901838302612305,1.62178884612189,2.66460092862447
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.47049617767334,0.899321741527981,1.61304110950894,2.64077467388577
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.477526558770074,0.895523839526706,1.60969299740262,2.64646877182855
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.213747183481852,0.36329616440667,0.604064438078139,0.934452374776204
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.20275076230367,0.357816007402208,0.605986727608575,0.90566799375746
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.197753455903795,0.360150893529256,0.57160758972168,0.877406544155545
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.189136240217421,0.349268648359511,0.573076645533244,0.874027623070611
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.199473248587714,0.288148906495836,0.438229110505846,0.66275257534451
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.20016622543335,0.279936763975355,0.420994758605957,0.616759300231934
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.170753399531047,0.257969909244114,0.395075718561808,0.59032678604126
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.172018898857964,0.251173098882039,0.38691078291999,0.570520056618585
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0.191235250896878,0.232435305913289,0.418584028879801,0.606398238076104
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.160274214214749,0.216774702072144,0.358519792556763,0.539701249864366
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.151756021711561,0.18469336297777,0.34875832663642,0.508840481440226
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0.146835459603204,0.189800633324517,0.306269804636637,0.491823302374946
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0.48161612616645,0.912584198845757,1.63503442870246,2.69316641489665
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0.475510888629489,0.904075410630968,1.62082976765103,2.65014746454027
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0.473989778094822,0.88520426220364,1.59451646274991,2.64392336209615
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.464471578598022,0.868559016121758,1.60202778710259,2.64030133353339
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0.210369772381253,0.380086527930366,0.603466802173191,0.929638677173191
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0.195163620842828,0.348901828130086,0.5821905930837,0.89941504266527
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.190988249248928,0.323826339509752,0.573791768815782,0.894897328482734
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0.187069707446628,0.303702327940199,0.554569641749064,0.865317397647434
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0.185826460520426,0.305444452497694,0.45068793826633,0.653998480902778
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.174555513593886,0.267491208182441,0.415602578057183,0.646978457768758
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.165229320526123,0.225092781914605,0.385460403230455,0.619795772764418
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.164026657740275,0.223642587661743,0.376859638426039,0.577365239461263
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.185972664091322,0.233112891515096,0.413841327031453,0.5855376985338
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.165481567382813,0.200073003768921,0.353666596942478,0.53392924202813
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.154660675260756,0.199125236935086,0.311178498797947,0.49891636106703
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0.141781542036268,0.176721254984538,0.30210378434923,0.485557715098063
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.474234686957465,0.906318611568875,1.61110901832581,2.68408099810282
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.473403268390232,0.886125458611382,1.59778987036811,2.66558061705695
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.461638000276354,0.894122150209215,1.61550042364332,2.66662247975667
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0.498012569215563,0.88565550910102,1.60265334447225,2.63185132874383
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.21167876985338,0.354884227116903,0.582891437742445,0.936614884270562
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.201010465621948,0.350493881437514,0.581190586090088,0.919053369098239
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.187536451551649,0.334181679619683,0.547026448779636,0.883834309048123
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.187908411026001,0.310488118065728,0.533443212509155,0.87019854121738
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0.180009577009413,0.281684981452094,0.444694572024875,0.689107762442695
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.170717318852743,0.235647148556179,0.403161578708225,0.630722549226549
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.160293764538235,0.213272439108955,0.380058897866143,0.583557711707221
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0.154364347457886,0.214526308907403,0.369130267037286,0.570927884843614
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0.166053348117405,0.221696959601508,0.386065006256104,0.586339897579617
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.159557580947876,0.200702084435357,0.34765879313151,0.537232769860162
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0.146853950288561,0.210940440495809,0.333520862791273,0.502218935224745
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0.141277472178141,0.199058214823405,0.302495718002319,0.486608505249023
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.481489234500461,0.900359445148044,1.62181690004137,2.66838513480292
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.472065660688612,0.889233827590942,1.59803424941169,2.65482714441088
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.468693600760566,0.887375354766846,1.59781882497999,2.6428005165524
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0.481764872868856,0.881654077106052,1.58926357163323,2.63696265220642
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.206508795420329,0.328090323342217,0.584941016303168,0.934725311067369
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.198059029049344,0.342489427990384,0.573276254865858,0.90584127108256
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.188634051216973,0.328851222991943,0.535556687249078,0.876935693952772
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.186970657772488,0.315589533911811,0.540122853385078,0.885159148110284
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0.17716556125217,0.244864543279012,0.423650582631429,0.663483089870877
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.165414677725898,0.236864407857259,0.384332418441772,0.61558551258511
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.152577903535631,0.233803007337782,0.374827358457777,0.586538049909804
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0.149825096130371,0.224910312228733,0.356824371549818,0.56517039404975
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0.173998196919759,0.259941233528985,0.371595011817084,0.582729233635796
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.15668429268731,0.211541202333238,0.345365312364366,0.533698293897841
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.146361509958903,0.207513570785522,0.32272548145718,0.50159133805169
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0.144446849822998,0.197098943922255,0.312923881742689,0.475893444485135
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0.47563542260064,0.891228861278958,1.61060592863295,2.68821930885315
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0.468555847803752,0.890138758553399,1.60598503218757,2.66576088799371
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0.463756322860718,0.881170670191447,1.58957584698995,2.62748922242059
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.468470414479574,0.877235492070516,1.59536155064901,2.61141289605035
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0.203998777601454,0.343919091754489,0.58846033944024,0.957883331510756
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.207514047622681,0.350945075352987,0.558208915922377,0.897011465496487
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.19143467479282,0.317714744144016,0.540480507744683,0.884112490548028
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0.199480136235555,0.325341886944241,0.539729436238607,0.836374759674072
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.175004641215007,0.253751357396444,0.416880024804009,0.634724961386787
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.155893325805664,0.242249223921034,0.384401639302572,0.609966331058078
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0.147166119681464,0.226162009769016,0.359672360950046,0.580466773774889
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.143081982930501,0.221214003033108,0.359080367618137,0.542990499072605
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0.534481445948283,0.562686363855998,0.724846892886692,0.821373780568441
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.527612765630086,0.55304577615526,0.627416451772054,0.723841269810995
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.490686390135023,0.584121624628703,0.578352557288276,0.681055598788791
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.426375759972466,0.554795503616333,0.551500002543131,0.665424638324314
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0.692265113194784,1.09053993225098,1.8064272403717,2.86859888500637
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0.710929923587375,1.07446310255263,1.78102533022563,2.85381070772807
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0.691474358240763,1.06398635440403,1.79499488406711,2.84587579303318
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.621979580985175,1.04664166768392,1.79769412676493,2.88052219814724
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.5378966861301,0.645110474692451,0.798130644692315,1.17013737890455
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.496971872117784,0.577734205457899,0.774551630020142,1.14837262365553
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.455312675899929,0.571723911497328,0.770459757910834,1.11758399009705
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.52623086505466,0.546129597557916,0.756533781687419,1.11010686556498
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0.586655987633599,0.582309722900391,0.637313312954373,0.86174472173055
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.549706141153971,0.567825237909953,0.610108666949802,0.814770407146878
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.507007175021701,0.550966580708822,0.579917351404826,0.837625556521945
