core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time_tx2_inceptionv3_200x200,inference_time_tx2_inceptionv3_400x400,inference_time_tx2_inceptionv3_600x600,inference_time_tx2_inceptionv3_800x800,inference_time_tx2_xception_200x200,inference_time_tx2_xception_400x400,inference_time_tx2_xception_600x600,inference_time_tx2_xception_800x800
1,1,1,0,1728000,1,140250000,1,1331200000,0.482013093100654,0.896153079138862,1.63748860359192,2.67456115616692,0.609647883309258,1.19741121927897,2.68534631199307,4.38866890801324
1,1,1,0,1728000,1,140250000,1,1600000000,0.481081538730197,0.891554329130385,1.61159515380859,2.62601992819044,0.621417893303765,1.21577901310391,2.67474794387817,4.38289189338684
1,1,1,0,1728000,1,140250000,1,1866000000,0.496270312203301,0.887173467212253,1.61026003625658,2.6330041885376,0.612198564741347,1.21078578631083,2.66714572906494,4.35807662540012
1,1,1,0,1728000,1,497250000,1,1062400000,0.210737016465929,0.396761973698934,0.622747553719415,0.933628267712063,0.255396180682712,0.433487971623739,0.938615534040663,1.50170302391052
1,1,1,0,1728000,1,497250000,1,1331200000,0.20509057574802,0.357455121146308,0.586967362297906,0.924074358410305,0.237058957417806,0.388810396194458,0.869649595684475,1.42341738277011
1,1,1,0,1728000,1,497250000,1,1600000000,0.191040462917752,0.339421961042616,0.573680506812202,0.871562480926514,0.226273457209269,0.380900780359904,0.844543430540297,1.37638677491082
1,1,1,0,1728000,1,497250000,1,1866000000,0.203642580244276,0.336862352159288,0.588268121083578,0.864488972557916,0.217749622133043,0.368331882688734,0.854586601257324,1.37850379943848
1,1,1,0,1728000,1,943500000,1,1062400000,0.172115352418688,0.288691441218058,0.458826700846354,0.670187658733792,0.170549975501166,0.297651688257853,0.629885302649604,1.01894553502401
1,1,1,0,1728000,1,943500000,1,1331200000,0.154310332404243,0.260252555211385,0.421302027172512,0.617594718933105,0.157412078645494,0.26721986134847,0.580170472462972,0.920767280790541
1,1,1,0,1728000,1,943500000,1,1600000000,0.148243347803752,0.251691102981567,0.397202677196927,0.583305782741971,0.151875019073486,0.246783627404107,0.550645669301351,0.878100474675496
1,1,1,0,1728000,1,943500000,1,1866000000,0.145348283979628,0.2387855052948,0.412213802337646,0.5648299853007,0.148834069569906,0.240133312013414,0.522523403167725,0.853380839029948
1,1,1,0,1881600,1,1300500000,1,1062400000,0.166702694363064,0.268753316667345,0.409610960218642,0.580130550596449,0.158932579888238,0.282305637995402,0.57603030734592,0.900530603196886
1,1,1,0,1881600,1,1300500000,1,1331200000,0.152585082583957,0.243031952116224,0.371435933642917,0.52591175503201,0.140395058525933,0.258946763144599,0.485870361328125,0.788790490892198
1,1,1,0,1881600,1,1300500000,1,1600000000,0.142623689439562,0.204858541488647,0.3467415438758,0.493828270170424,0.135274622175429,0.22016445795695,0.465322653452555,0.751559999254015
1,1,1,0,1881600,1,1300500000,1,1866000000,0.138065497080485,0.224308013916016,0.323546303643121,0.478727632098728,0.129690461688572,0.201997306611803,0.440506113900079,0.673540671666463
1,1,1,0,1881600,1,140250000,1,1062400000,0.477605395846897,0.899539470672607,1.64689045482212,2.68319492869907,0.613989353179932,1.19629457261827,2.69119683901469,4.42839169502258
1,1,1,0,1881600,1,140250000,1,1331200000,0.487467130025228,0.894685321384006,1.61340668466356,2.65820203887092,0.614364014731513,1.22614314821031,2.68868692715963,4.38708233833313
1,1,1,0,1881600,1,140250000,1,1600000000,0.495106061299642,0.887159718407525,1.61259145206875,2.64641205469767,0.613059467739529,1.21316035588582,2.66532484690348,4.37369230058458
1,1,1,0,1881600,1,140250000,1,1866000000,0.487625519434611,0.882264216740926,1.59879740079244,2.61212968826294,0.609566370646159,1.18797956572639,2.65296991666158,4.35758230421278
1,1,1,0,1881600,1,497250000,1,1062400000,0.209570116466946,0.375467326905992,0.609697182973226,0.953706635369195,0.24395039346483,0.439991924497816,0.924638483259413,1.48151389757792
1,1,1,0,1881600,1,497250000,1,1331200000,0.219142198562622,0.34898402955797,0.577918158637153,0.890302658081055,0.229182455274794,0.398334688610501,0.879393021265666,1.40699179967244
1,1,1,0,1881600,1,497250000,1,1600000000,0.212856981489393,0.339144892162747,0.586994489034017,0.869934187995063,0.218276500701904,0.403301583396064,0.848023944430881,1.37401501337687
1,1,1,0,1881600,1,497250000,1,1866000000,0.200453652275933,0.337825642691718,0.591212696499295,0.875640683703952,0.211229854159885,0.38073370191786,0.842350959777832,1.36676915486654
1,1,1,0,1881600,1,943500000,1,1062400000,0.166808128356934,0.276176293690999,0.457050853305393,0.666155417760213,0.166402286953396,0.2929564581977,0.627832147810194,1.00337733162774
1,1,1,0,1881600,1,943500000,1,1331200000,0.152558300230238,0.258948193656074,0.427463637457954,0.605529228846232,0.153710550732083,0.256067752838135,0.575801902347141,0.910561482111613
1,1,1,0,1881600,1,943500000,1,1600000000,0.144294685787625,0.243076297971937,0.421723551220364,0.582076099183824,0.148237970140245,0.244185977511936,0.535620874828763,0.863022963205973
1,1,1,0,1881600,1,943500000,1,1866000000,0.138013283411662,0.237540139092339,0.412813478045993,0.559127516216702,0.145669566260444,0.238669633865356,0.519821882247925,0.841016160117255
1,1,1,0,2035200,1,1300500000,1,1062400000,0.159979820251465,0.270952648586697,0.408017343944973,0.594102647569444,0.156681829028659,0.281606886121962,0.558003293143378,0.900181664360894
1,1,1,0,2035200,1,1300500000,1,1331200000,0.149064858754476,0.242350101470947,0.364214791191949,0.511750565634833,0.13744044303894,0.252215597364638,0.481722805235121,0.786721176571316
1,1,1,0,2035200,1,1300500000,1,1600000000,0.142036570443047,0.215846512052748,0.341484891043769,0.485356118943956,0.128785133361816,0.22204950120714,0.490462356143528,0.732406616210938
1,1,1,0,2035200,1,1300500000,1,1866000000,0.136270576053196,0.220547199249268,0.324561516443888,0.470747311909993,0.124684519237942,0.199742025799221,0.435404962963528,0.701118230819702
1,1,1,0,2035200,1,140250000,1,1062400000,0.480986966027154,0.898871580759684,1.65738028950161,2.68017050955031,0.611001782947116,1.193197939131,2.69082392586602,4.41465261247423
1,1,1,0,2035200,1,140250000,1,1331200000,0.506644460890028,0.894134733412001,1.6167639096578,2.65405631065369,0.61906197335985,1.21939635276794,2.6753794087304,4.39154156049093
1,1,1,0,2035200,1,140250000,1,1600000000,0.474392122692532,0.891353024376763,1.60384538438585,2.62632748815748,0.608140150705973,1.18898797035217,2.66393627060784,4.36296987533569
1,1,1,0,2035200,1,140250000,1,1866000000,0.467798815833198,0.880923350652059,1.59440933333503,2.62616893980238,0.605641179614597,1.18817008866204,2.64853819211324,4.36488342285156
1,1,1,0,2035200,1,497250000,1,1062400000,0.233504745695326,0.365433189604017,0.602946996688843,0.938296371036106,0.241122669643826,0.428992748260498,0.922427866193983,1.47290478812324
1,1,1,0,2035200,1,497250000,1,1331200000,0.2193939420912,0.348366340001424,0.593019776874118,0.882884052064684,0.221711370680067,0.415591133965386,0.874885638554891,1.4123777018653
1,1,1,0,2035200,1,497250000,1,1600000000,0.213538567225138,0.342243353525798,0.578215148713854,0.870321724149916,0.212578799989488,0.403901682959663,0.849344412485758,1.38117676311069
1,1,1,0,2035200,1,497250000,1,1866000000,0.215382708443536,0.339889738294813,0.563196155760023,0.861781544155545,0.212395879957411,0.374466684129503,0.833610322740343,1.36520512898763
1,1,1,0,2035200,1,943500000,1,1062400000,0.163796001010471,0.267607953813341,0.476743115319146,0.658412959840563,0.163084586461385,0.283534314897325,0.621860451168484,0.97685718536377
1,1,1,0,2035200,1,943500000,1,1331200000,0.147063891092936,0.252372556262546,0.434530549579197,0.599581903881497,0.152072959476047,0.254995107650757,0.566647317674425,0.894101646211412
1,1,1,0,2035200,1,943500000,1,1600000000,0.139291312959459,0.245931996239556,0.40108667479621,0.567797448900011,0.143301381005181,0.24448209338718,0.525800572501289,0.871712154812283
1,1,1,0,2035200,1,943500000,1,1866000000,0.136022779676649,0.235174894332886,0.405314710405138,0.572830306159125,0.13829419347975,0.238134596082899,0.512978898154365,0.841450479295519
1,1,1,0,345600,1,1300500000,1,1062400000,0.49236175749037,0.513488743040297,0.568956242667304,0.799256536695692,0.247667100694444,0.43379889594184,0.718368980619642,1.01880624559191
1,1,1,0,345600,1,1300500000,1,1331200000,0.47403253449334,0.502931223975288,0.533533917533027,0.770656797620985,0.238260984420776,0.421035528182983,0.697481605741713,0.933124754163954
1,1,1,0,345600,1,1300500000,1,1600000000,0.469655354817708,0.51350458463033,0.526746352513631,0.622252994113498,0.231785721249051,0.409605317645603,0.673145320680406,0.845193439059787
1,1,1,0,345600,1,1300500000,1,1866000000,0.462328248553806,0.49104208416409,0.562584903505113,0.604935089747111,0.224141571256849,0.406986422008938,0.668099138471815,0.838483757442898
1,1,1,0,345600,1,140250000,1,1062400000,0.65212164984809,1.05604675081041,1.80399894714355,2.93231643570794,0.733422226376004,1.34190347459581,2.93493726518419,4.56438406308492
1,1,1,0,345600,1,140250000,1,1331200000,0.640218655268351,1.030112001631,1.87538358900282,2.86186496416728,0.732146581013997,1.3309805393219,2.84312309159173,4.52172909842597
1,1,1,0,345600,1,140250000,1,1600000000,0.585369639926486,1.03000444836087,1.8720960881975,2.80934423870511,0.728535784615411,1.31693736712138,2.81354512108697,4.51117981804742
1,1,1,0,345600,1,140250000,1,1866000000,0.597910907533434,1.02975863880581,1.84590530395508,2.80068487591214,0.729094823201497,1.32664063241747,2.80916100078159,4.4719778696696
1,1,1,0,345600,1,497250000,1,1062400000,0.498809311125014,0.549245834350586,0.761218653784858,1.10516050126817,0.416014326943292,0.559820440080431,1.07040100627475,1.63879201147291
1,1,1,0,345600,1,497250000,1,1331200000,0.491056892606947,0.521223704020182,0.750220537185669,1.0672496424781,0.410695181952582,0.529613547854953,1.02396096123589,1.58086880048116
1,1,1,0,345600,1,497250000,1,1600000000,0.477162652545505,0.518951574961344,0.726143545574612,1.0474042362637,0.398649560080634,0.523890680736966,0.999423530366686,1.52299820052253
1,1,1,0,345600,1,497250000,1,1866000000,0.470142523447673,0.511937962638007,0.724155770407783,1.03933135668437,0.399636718961928,0.514854033788045,0.991036017735799,1.51623243755764
1,1,1,0,345600,1,943500000,1,1062400000,0.497652000851101,0.519686513476902,0.582719829347399,0.811829672919379,0.269547171062893,0.442996078067356,0.774248388078478,1.15020537376404
1,1,1,0,345600,1,943500000,1,1331200000,0.481412755118476,0.503010167015923,0.562085098690457,0.772118992275662,0.26018680466546,0.422049151526557,0.735832558737861,1.05812623765734
1,1,1,0,345600,1,943500000,1,1600000000,0.470184167226156,0.500131183200412,0.547029415766398,0.762533293830024,0.247498326831394,0.40817035569085,0.697990258534749,1.00275026427375
1,1,1,0,345600,1,943500000,1,1866000000,0.45835010210673,0.496238046222263,0.536467605166965,0.743622144063314,0.247280995051066,0.406779289245605,0.676791429519653,1.01859966913859
1,1,1,0,499200,1,1300500000,1,1062400000,0.359359979629517,0.385850350062052,0.470295588175456,0.68077818552653,0.223080582088894,0.348920027414958,0.637805885738797,0.978143427107069
1,1,1,0,499200,1,1300500000,1,1331200000,0.356637054019504,0.358275810877482,0.424743307961358,0.622690916061401,0.207208633422852,0.325524859958225,0.577211327022976,0.86175012588501
1,1,1,0,499200,1,1300500000,1,1600000000,0.333546347088284,0.332771221796672,0.410621351665921,0.580955425898234,0.187235487831963,0.309970219930013,0.548870828416612,0.795690986845228
1,1,1,0,499200,1,1300500000,1,1866000000,0.333413521448771,0.335267543792725,0.386920611063639,0.561210685306125,0.1846604347229,0.30299088690016,0.526049190097385,0.749417940775553
1,1,1,0,499200,1,140250000,1,1062400000,0.566323121388753,1.01012388865153,1.74820470809937,2.78693389892578,0.713505506515503,1.34605187839932,2.81649989551968,4.48018993271722
1,1,1,0,499200,1,140250000,1,1331200000,0.549368090099759,0.985088242424859,1.7456992732154,2.7819513214959,0.700919336742825,1.31127982669406,2.76877676116096,4.44511731465658
1,1,1,0,499200,1,140250000,1,1600000000,0.544667482376099,0.975866052839491,1.79370877477858,2.75705830256144,0.690703153610229,1.30127644538879,2.75373652246263,4.43814757135179
1,1,1,0,499200,1,140250000,1,1866000000,0.536271890004476,0.971406645245022,1.76483382119073,2.73553930388557,0.689186493555705,1.28750599755181,2.7595694065094,4.42069970236884
1,1,1,0,499200,1,497250000,1,1062400000,0.367621077431573,0.413526323106554,0.705445713467068,1.06769055790371,0.320073551601834,0.544107913970947,1.00906234317356,1.56302910380893
1,1,1,0,499200,1,497250000,1,1331200000,0.358373165130615,0.39658694797092,0.704680628246731,1.02442036734687,0.306916342841254,0.511337015363905,0.972556961907281,1.51400033632914
